date,randid,generated_kW,expected_kW,irrad_poa_Wm2,temp_amb_C,wind_speed_ms,temp_mod_C
2019-03-04 08:00:00,R15,4528.927,5085.7682773,296.081,8.849,3.844,11.17
2019-03-04 09:00:00,R15,11254.757,11353.8855036,572.53,10.657,6.847,20.1085
2019-03-04 10:00:00,R15,15797.524,15890.9596646,807.128,11.641,8.1585,25.9395
2019-03-04 11:00:00,R15,18633.78,19097.9949636,980.511,12.951,7.254,31.0115
2019-03-04 12:00:00,R15,19087.005,19728.8189937,1069.703,14.5,3.322,39.551
2019-03-04 13:00:00,R15,17678.026,18517.81638,1013.2575,15.985,2.6295,41.702
2019-03-04 14:00:00,R15,17367.408,18028.4368632,961.1085,17.147,2.618,42.2625
2019-03-04 15:00:00,R15,16150.217,16697.9083954,836.1075,17.2175,7.189,30.896
2019-03-04 16:00:00,R15,11459.672,11963.915131,568.2345,15.746,7.6925,24.3755
2019-03-04 17:00:00,R15,6530.324,8000.4822103,351.202,13.588,7.886,18.4195
2019-03-04 18:00:00,R15,797.062,797.062,40.6335,11.5065,6.5615,10.581
2019-03-05 07:00:00,R15,159.831,159.831,8.6085,4.7025,0.9275,3.4655
2019-03-05 08:00:00,R15,957.713,957.713,45.928,7.0665,1.0225,7.5135
2019-03-05 09:00:00,R15,2960.171,3091.3867661,149.697,7.624,0.8715,9.895
2019-03-05 10:00:00,R15,9154.669,10532.2117282,397.826,11.488,0.772,27.892
2019-03-05 11:00:00,R15,12642.726,15143.163671,863.791,13.425,1.2875,42.4585
2019-03-05 12:00:00,R15,11025.791,12809.4863561,763.0195,15.753,1.059,45.544
2019-03-05 13:00:00,R15,10065.003,11686.2030742,495.2755,18.255,1.738,38.134
2019-03-05 14:00:00,R15,9503.236,11287.9554461,504.206,18.2925,4.9615,31.486
2019-03-05 15:00:00,R15,4105.434,4264.065775,151.079,16.1585,7.707,18.8655
2019-03-05 16:00:00,R15,4153.551,4210.0174379,168.2145,13.413,6.2735,16.922
2019-03-05 17:00:00,R15,2934.805,3151.9880055,111.783,12.311,4.635,15.833
2019-03-05 18:00:00,R15,56.966,56.966,2.076,10.192,4.8325,9.096
2019-03-06 07:00:00,R15,0.0,0.0,1.484,7.6,2.124,7.169
2019-03-06 08:00:00,R15,122.519,122.519,9.7605,7.62,1.6995,7.6
2019-03-06 09:00:00,R15,782.462,782.462,45.637,7.76,1.4985,8.7585
2019-03-06 10:00:00,R15,1615.11,1615.11,76.336,8.269,1.0765,9.7615
2019-03-06 11:00:00,R15,5686.208,5935.2232595,303.903,11.5845,4.8175,16.3535
2019-03-06 12:00:00,R15,5827.024,6119.7236505,272.646,12.1705,4.972,15.544
2019-03-06 13:00:00,R15,8152.19,8634.5825401,426.443,12.4205,5.026,17.368
2019-03-06 14:00:00,R15,12133.83,13029.8539678,593.672,13.3895,4.3915,23.494
2019-03-06 15:00:00,R15,2709.219,2888.9131538,96.047,11.791,3.5925,12.901
2019-03-06 16:00:00,R15,2168.442,2361.0804271,100.854,12.1195,4.044,12.994
2019-03-06 17:00:00,R15,1529.612,1529.612,79.389,11.8095,3.765,12.123
2019-03-06 18:00:00,R15,589.976,589.976,26.681,11.2995,7.8675,10.168
2019-03-07 07:00:00,R15,366.697,366.697,19.724,7.2685,2.2965,6.0735
2019-03-07 08:00:00,R15,5987.465,6735.4517329,338.078,8.76,3.7255,14.3165
2019-03-07 09:00:00,R15,11015.994,11526.9502777,569.8545,9.692,6.363,18.6525
2019-03-07 10:00:00,R15,14554.253,15349.4205204,785.323,10.208,6.0,25.2795
2019-03-07 11:00:00,R15,16628.383,17826.7946161,933.29,11.1575,5.099,29.081
2019-03-07 12:00:00,R15,16952.494,18884.1793686,1058.099,11.8195,5.07,32.5205
2019-03-07 13:00:00,R15,11949.755,13467.2941465,702.8355,12.248,4.866,27.468
2019-03-07 14:00:00,R15,16214.232,17486.7497759,976.6895,12.4365,7.3075,28.1365
2019-03-07 15:00:00,R15,12132.658,13015.9740639,716.5185,11.361,7.2675,22.545
2019-03-07 16:00:00,R15,11756.673,12495.6282153,585.502,11.449,6.2345,21.8195
2019-03-07 17:00:00,R15,6976.586,7845.8549453,353.4095,11.321,6.583,16.2175
2019-03-07 18:00:00,R15,960.381,960.381,73.111,9.412,6.354,8.7185
2019-03-08 07:00:00,R15,395.927,395.927,46.5935,4.227,5.7745,0.772
2019-03-08 08:00:00,R15,5457.39,5952.312265,314.8825,5.569,7.451,8.047
2019-03-08 09:00:00,R15,11826.567,12092.7316515,593.996,6.669,9.568,14.593
2019-03-08 10:00:00,R15,16532.254,16901.1969896,827.757,7.308,9.653,19.865
2019-03-08 11:00:00,R15,18951.032,19557.2722362,990.7825,7.745,10.039,23.438
2019-03-08 12:00:00,R15,19387.801,20002.9765411,1099.028,8.5275,9.4015,27.1305
2019-03-08 13:00:00,R15,19534.95,19999.6089137,1089.167,8.7895,9.8835,25.4825
2019-03-08 14:00:00,R15,19147.806,19874.162932,1028.633,9.2615,9.125,26.251
2019-03-08 15:00:00,R15,16999.798,17506.6956183,861.5725,9.4605,8.874,24.222
2019-03-08 16:00:00,R15,12938.323,13381.8358473,626.16,9.405,8.2855,19.824
2019-03-08 17:00:00,R15,7073.524,7884.0957702,349.951,8.3405,7.4955,13.789
2019-03-08 18:00:00,R15,906.722,906.722,55.55,6.6325,6.8265,5.612
2019-03-09 07:00:00,R15,446.478,446.478,51.9475,3.933,3.9645,0.4285
2019-03-09 08:00:00,R15,5604.333,6063.9658447,315.2625,6.0025,5.0285,8.854
2019-03-09 09:00:00,R15,11692.694,11925.3990825,594.4155,7.2515,6.104,16.9495
2019-03-09 10:00:00,R15,16262.623,16647.8185611,830.0465,8.362,7.2365,21.97
2019-03-09 11:00:00,R15,18399.079,19860.0626638,1001.1475,9.2105,7.1045,24.9315
2019-03-09 12:00:00,R15,19565.306,19863.9283809,1087.3735,9.882,7.595,26.703
2019-03-09 13:00:00,R15,19575.081,19996.0825206,1096.29,10.7535,7.7215,27.188
2019-03-09 14:00:00,R15,19068.467,19926.508431,1005.5325,11.3485,7.6375,27.7665
2019-03-09 15:00:00,R15,13118.506,13847.0447179,670.6065,11.419,7.614,22.7815
2019-03-09 16:00:00,R15,12365.662,12950.6927071,598.948,11.516,7.3635,21.157
2019-03-09 17:00:00,R15,4920.173,5498.692039,215.0485,10.1895,6.8365,12.9
2019-03-09 18:00:00,R15,829.414,829.414,33.4705,8.4675,6.3935,7.5865
2019-03-10 07:00:00,R15,0.0,0.0,0.0,5.2075,2.9405,2.984
2019-03-10 08:00:00,R15,181.378,181.378,8.028,4.7915,2.5745,1.9085
2019-03-10 09:00:00,R15,1663.898,1663.898,95.548,5.9205,2.73,6.3495
2019-03-10 10:00:00,R15,2977.463,2977.463,151.7455,6.9895,3.458,9.285
2019-03-10 11:00:00,R15,6973.85,7336.6803932,347.995,7.9615,3.0105,16.134
2019-03-10 12:00:00,R15,17702.94,18264.8715589,995.0715,9.412,2.3815,35.0
2019-03-10 13:00:00,R15,15364.795,16354.7722617,790.41,10.4185,2.0555,37.813
2019-03-10 14:00:00,R15,12957.993,14161.5753783,943.4645,11.4435,3.12,31.0515
2019-03-10 15:00:00,R15,16683.474,17799.8522536,982.2895,12.195,3.411,35.789
2019-03-10 16:00:00,R15,14106.617,14850.700977,781.596,12.1695,4.702,30.7055
2019-03-10 17:00:00,R15,6556.543,7227.7406285,266.631,11.3655,4.9735,17.8525
2019-03-10 18:00:00,R15,1589.115,1589.115,84.0895,9.4235,5.6025,10.8245
2019-03-11 07:00:00,R15,0.0,0.0,0.0,0.78,1.426,-2.086
2019-03-11 08:00:00,R15,519.932,519.932,36.5435,0.9885,1.1065,-1.5485
2019-03-11 09:00:00,R15,4316.623,5258.8968948,270.476,4.1365,0.6865,6.3025
2019-03-11 10:00:00,R15,8425.723,8979.2899393,418.1545,6.0825,1.032,18.5295
2019-03-11 11:00:00,R15,10966.037,11461.972479,584.425,8.0755,2.738,26.7005
2019-03-11 12:00:00,R15,8377.382,8628.8499865,424.1685,9.405,4.689,21.0215
2019-03-11 13:00:00,R15,7884.29,7899.0984398,382.5185,10.883,4.67,21.777
2019-03-11 14:00:00,R15,5517.318,5481.3918615,242.9195,12.1925,5.2465,18.462
2019-03-11 15:00:00,R15,3052.957,3052.957,144.1545,12.19,4.5155,14.934
2019-03-11 16:00:00,R15,3734.503,3734.503,180.539,11.13,5.0585,14.105
2019-03-11 17:00:00,R15,5148.439,5405.2114057,258.6935,12.684,3.5395,17.0165
2019-03-11 18:00:00,R15,2139.257,2139.257,118.0215,12.628,3.087,14.2795
2019-03-12 07:00:00,R15,0.0,0.0,0.0,7.66,1.534,6.2525
2019-03-12 08:00:00,R15,247.976,247.976,12.669,6.66,0.518,4.8785
2019-03-12 09:00:00,R15,2232.156,2232.156,115.06,7.843,1.427,8.7365
2019-03-12 10:00:00,R15,6937.867,7155.5296245,251.6835,10.353,4.4915,15.7565
2019-03-12 11:00:00,R15,15827.313,15818.9163192,816.9535,13.2585,6.005,30.0205
2019-03-12 12:00:00,R15,18908.209,19167.6294472,983.8055,13.545,9.0845,30.1095
2019-03-12 13:00:00,R15,19682.628,19999.7927128,1067.583,14.0755,9.047,32.62
2019-03-12 14:00:00,R15,19672.171,19996.2786834,1083.787,14.7555,11.0895,31.778
2019-03-12 15:00:00,R15,19304.436,19697.3086701,1005.3035,14.817,9.547,31.7625
2019-03-12 16:00:00,R15,17067.069,17461.4105104,857.4,14.464,11.7525,26.683
2019-03-12 17:00:00,R15,12692.65,13048.0796908,624.446,14.3035,8.577,24.7015
2019-03-12 18:00:00,R15,7250.489,8108.6991191,359.499,13.68,5.9375,18.7305
2019-03-13 07:00:00,R15,0.0,0.0,0.0,5.7,8.593,3.8635
2019-03-13 08:00:00,R15,771.147,771.147,63.6945,7.506,8.2505,5.9405
2019-03-13 09:00:00,R15,6082.687,6558.5236298,335.0025,6.6155,6.059,9.796
2019-03-13 10:00:00,R15,11910.816,12108.1030088,607.7575,8.715,4.398,19.075
2019-03-13 11:00:00,R15,16360.559,16673.1947399,841.887,9.1365,4.6765,23.939
2019-03-13 12:00:00,R15,18959.881,19340.3994919,1011.6895,10.0715,5.8855,33.8935
2019-03-13 13:00:00,R15,19677.922,19998.2276122,1088.2565,11.315,5.7145,33.9675
2019-03-13 14:00:00,R15,19808.108,19978.0895774,1094.3755,11.6925,6.286,35.4225
2019-03-13 15:00:00,R15,19447.905,19791.4589993,1018.7575,11.637,6.518,34.508
2019-03-13 16:00:00,R15,17063.623,17425.9076194,865.3025,12.0645,7.8595,28.535
2019-03-13 17:00:00,R15,12900.39,13268.5006677,636.2995,12.0015,6.8365,24.677
2019-03-13 18:00:00,R15,7358.225,8244.4442179,364.736,11.1475,6.398,17.476
2019-03-14 07:00:00,R15,0.0,0.0,0.0,-2.6415,1.1475,-7.9125
2019-03-14 08:00:00,R15,1108.25,1108.25,70.9725,-3.3625,1.0905,-6.66
2019-03-14 09:00:00,R15,6395.111,6964.5158901,339.9365,2.062,1.381,3.8095
2019-03-14 10:00:00,R15,12158.827,12302.586413,616.9685,6.808,4.419,19.7605
2019-03-14 11:00:00,R15,16568.043,16791.9672416,849.646,9.5895,7.3055,24.6465
2019-03-14 12:00:00,R15,19318.717,19682.4406299,1018.583,10.3565,8.322,28.89
2019-03-14 13:00:00,R15,19664.145,19994.8091564,1104.3705,11.296,8.3335,32.426
2019-03-14 14:00:00,R15,19659.103,20005.3638395,1105.7345,11.9385,7.4795,34.202
2019-03-14 15:00:00,R15,19356.107,19873.6037166,1030.6395,12.738,7.0775,33.9485
2019-03-14 16:00:00,R15,16965.31,17412.2922482,868.43,13.42,6.6255,30.7615
2019-03-14 17:00:00,R15,12859.403,13316.3219605,642.6735,13.615,6.635,26.1265
2019-03-14 18:00:00,R15,7335.102,8258.8883995,368.5785,13.364,6.028,19.3285
2019-03-15 07:00:00,R15,0.0,0.0,0.0,-3.0085,1.6395,-7.3815
2019-03-15 08:00:00,R15,876.061,876.061,56.69,-2.045,1.476,-5.668
2019-03-15 09:00:00,R15,5177.769,5604.4164079,284.044,1.9925,0.8825,3.6865
2019-03-15 10:00:00,R15,11991.789,12097.3883123,619.8,7.1375,1.449,24.9815
2019-03-15 11:00:00,R15,16225.574,16394.8392388,849.4895,10.3,4.202,30.2115
2019-03-15 12:00:00,R15,19027.589,19408.0963743,1013.917,13.286,5.168,34.0315
2019-03-15 13:00:00,R15,19645.829,20010.265969,1096.418,15.205,7.2595,35.843
2019-03-15 14:00:00,R15,19609.821,20001.6023868,1103.127,15.6795,6.7595,37.4665
2019-03-15 15:00:00,R15,19153.053,19654.3550135,1022.9855,16.12,5.413,36.746
2019-03-15 16:00:00,R15,16689.184,17077.4710436,869.5615,16.47,4.882,35.316
2019-03-15 17:00:00,R15,12692.55,13142.7482706,643.29,16.472,5.3225,29.318
2019-03-15 18:00:00,R15,7249.803,8112.0743171,365.53,16.122,5.116,22.5785
2019-03-16 07:00:00,R15,0.0,0.0,0.0,-0.9445,0.975,-5.9805
2019-03-16 08:00:00,R15,1240.123,1240.123,75.839,-0.493,1.4675,-4.2665
2019-03-16 09:00:00,R15,6297.442,6737.9171636,341.5265,5.9635,0.505,8.5285
2019-03-16 10:00:00,R15,11871.179,11955.6131266,617.279,9.797,1.5555,27.3145
2019-03-16 11:00:00,R15,15854.661,15938.313237,845.8155,12.028,2.284,37.4265
2019-03-16 12:00:00,R15,18185.972,18590.8471882,1003.863,13.478,2.115,44.299
2019-03-16 13:00:00,R15,19569.099,19963.7707699,1088.287,17.8135,5.319,41.5105
2019-03-16 14:00:00,R15,19580.386,20010.0191195,1091.3695,19.5245,5.4235,41.706
2019-03-16 15:00:00,R15,18740.476,19219.9917297,1009.0995,19.7775,5.3525,41.651
2019-03-16 16:00:00,R15,16228.123,16545.917121,851.527,20.174,4.8115,38.6
2019-03-16 17:00:00,R15,12326.355,12674.8539107,630.4445,20.1625,4.614,33.519
2019-03-16 18:00:00,R15,7028.196,7811.8138942,359.107,19.8455,3.806,26.6075
2019-03-17 07:00:00,R15,0.0,0.0,0.0,1.3955,1.1185,-2.975
2019-03-17 08:00:00,R15,1070.039,1070.039,74.0935,1.509,0.987,-1.582
2019-03-17 09:00:00,R15,6145.807,6517.841481,335.51,7.9,0.686,13.127
2019-03-17 10:00:00,R15,11578.518,11586.4547215,606.9315,11.906,0.382,30.304
2019-03-17 11:00:00,R15,15440.985,15521.1236657,834.443,15.034,1.1475,40.8275
2019-03-17 12:00:00,R15,17896.57,18218.2162516,996.157,16.473,1.4345,48.414
2019-03-17 13:00:00,R15,19137.159,19654.125391,1078.39,17.946,2.1575,50.435
2019-03-17 14:00:00,R15,19314.392,19845.8601661,1081.2835,19.8285,2.611,48.9915
2019-03-17 15:00:00,R15,17991.019,18370.8247798,995.6285,20.4755,2.549,49.9775
2019-03-17 16:00:00,R15,15561.249,15761.5451395,836.5425,21.072,2.0695,46.446
2019-03-17 17:00:00,R15,11805.953,12050.323929,614.0515,21.381,1.643,40.4275
2019-03-17 18:00:00,R15,6735.083,7315.5960285,342.952,21.34,1.3825,30.3595
2019-03-18 07:00:00,R15,0.0,0.0,0.0,3.3265,1.849,-0.3315
2019-03-18 08:00:00,R15,987.375,987.375,77.332,4.126,1.4005,0.93
2019-03-18 09:00:00,R15,6066.588,6424.8375863,337.1145,10.3925,0.8555,15.008
2019-03-18 10:00:00,R15,11418.394,11400.3848121,599.6195,12.9505,1.009,31.54
2019-03-18 11:00:00,R15,15269.326,15266.2269559,824.003,15.875,1.4325,42.0395
2019-03-18 12:00:00,R15,17633.993,17899.5416502,982.8325,17.499,1.4105,48.978
2019-03-18 13:00:00,R15,18814.392,19251.4972449,1064.364,19.1015,1.1315,52.93
2019-03-18 14:00:00,R15,18765.513,19245.1601258,1064.7745,20.2835,1.521,53.517
2019-03-18 15:00:00,R15,17642.577,18030.1071071,983.388,21.4405,2.2165,52.1265
2019-03-18 16:00:00,R15,15321.31,15764.3480857,840.949,22.284,1.4265,48.199
2019-03-18 17:00:00,R15,9868.589,10265.9404374,585.355,22.553,1.191,39.9705
2019-03-18 18:00:00,R15,6553.234,7305.7943817,346.439,22.47,3.5605,28.6
2019-03-19 07:00:00,R15,0.0,0.0,0.0,4.003,1.204,1.026
2019-03-19 08:00:00,R15,995.732,995.732,54.0745,4.641,1.1725,2.504
2019-03-19 09:00:00,R15,4415.095,4663.718781,217.622,8.796,0.839,10.064
2019-03-19 10:00:00,R15,8843.472,9199.3440239,474.2625,13.6355,0.624,27.2645
2019-03-19 11:00:00,R15,11594.062,12039.2593642,638.342,15.69,1.2375,35.377
2019-03-19 12:00:00,R15,14961.996,15431.4118322,835.1405,16.494,1.4075,42.9325
2019-03-19 13:00:00,R15,14560.585,15055.4438908,803.72,18.207,1.8065,45.316
2019-03-19 14:00:00,R15,13325.321,13745.4960731,720.814,19.465,1.7865,44.817
2019-03-19 15:00:00,R15,9709.858,10136.4219494,496.7185,20.22,1.728,37.631
2019-03-19 16:00:00,R15,8193.757,8709.4958961,469.257,19.7605,5.064,28.5315
2019-03-19 17:00:00,R15,3913.746,4111.8534547,190.827,17.7075,5.6335,22.299
2019-03-19 18:00:00,R15,5820.825,6390.6421323,309.25,18.459,5.8865,23.533
2019-03-20 07:00:00,R15,0.0,0.0,0.0,7.8115,1.593,5.3245
2019-03-20 08:00:00,R15,456.397,456.397,16.467,7.32,0.8655,4.437
2019-03-20 09:00:00,R15,1983.535,1983.535,107.018,9.57,2.717,11.366
2019-03-20 10:00:00,R15,4361.45,4674.9833697,235.9535,10.208,2.52,16.6755
2019-03-20 11:00:00,R15,9211.144,9799.8618827,446.008,11.1715,5.604,21.6005
2019-03-20 12:00:00,R15,17446.149,18419.2100817,1104.85,13.3985,5.945,33.631
2019-03-20 13:00:00,R15,12111.347,13017.4500416,669.194,13.381,6.3815,25.1185
2019-03-20 14:00:00,R15,15090.706,15695.5676605,846.701,13.453,5.8685,29.939
2019-03-20 15:00:00,R15,13154.958,14141.909109,593.7095,14.258,7.1345,27.5285
2019-03-20 16:00:00,R15,2025.857,2025.857,89.779,9.9765,8.11,11.106
2019-03-20 17:00:00,R15,1669.118,1669.118,85.094,8.428,5.902,8.579
2019-03-20 18:00:00,R15,3012.203,3176.3075656,121.9445,9.176,3.9145,11.809
2019-03-21 07:00:00,R15,1.299,1.299,0.0,6.6085,5.7605,4.0
2019-03-21 08:00:00,R15,489.921,489.921,38.6,6.7615,6.074,5.78
2019-03-21 09:00:00,R15,2756.196,3174.5832101,142.3115,7.449,5.306,9.432
2019-03-21 10:00:00,R15,5406.945,5726.2122547,251.052,7.7485,5.6645,11.499
2019-03-21 11:00:00,R15,15226.078,16190.5834365,865.528,9.4125,6.918,23.82
2019-03-21 12:00:00,R15,16489.891,17207.6513926,1068.461,9.7725,7.1885,26.167
2019-03-21 13:00:00,R15,19489.267,19993.5216092,1105.339,10.32,8.1345,30.19
2019-03-21 14:00:00,R15,19669.129,20004.624558,1088.4615,11.297,8.53,28.015
2019-03-21 15:00:00,R15,16546.929,18020.271831,954.586,12.3425,7.0735,27.476
2019-03-21 16:00:00,R15,7682.653,8608.3511837,291.4175,11.711,5.3435,22.6115
2019-03-21 17:00:00,R15,4674.789,5059.5747168,222.9305,11.492,5.243,16.9675
2019-03-21 18:00:00,R15,2438.205,2438.205,133.3745,10.6385,5.558,13.0695
2019-03-22 07:00:00,R15,0.0,0.0,0.0,6.693,4.317,3.038
2019-03-22 08:00:00,R15,1199.796,1199.796,96.6855,7.274,4.8315,4.6015
2019-03-22 09:00:00,R15,6554.778,7023.3205713,359.2545,10.1675,5.9435,14.304
2019-03-22 10:00:00,R15,12311.211,12394.1663951,635.6395,11.988,6.1335,23.983
2019-03-22 11:00:00,R15,14711.141,14862.7319482,757.581,13.392,5.1605,30.063
2019-03-22 12:00:00,R15,18685.945,19068.989513,1007.414,14.6065,6.743,35.2635
2019-03-22 13:00:00,R15,19484.627,19979.196014,1068.683,15.434,6.072,38.1795
2019-03-22 14:00:00,R15,18598.117,19139.7922608,980.2015,16.249,6.519,38.659
2019-03-22 15:00:00,R15,15870.64,16224.0832766,817.6455,16.125,8.0375,33.1135
2019-03-22 16:00:00,R15,14935.717,15250.9402083,794.658,16.118,8.235,31.004
2019-03-22 17:00:00,R15,8972.7,9381.7970114,441.8215,15.4415,7.6355,23.979
2019-03-22 18:00:00,R15,3906.741,4313.2673063,195.4665,14.699,6.444,17.683
2019-03-23 07:00:00,R15,0.0,0.0,0.0,8.629,3.5195,5.6005
2019-03-23 08:00:00,R15,1184.418,1184.418,96.4485,9.206,4.4755,6.708
2019-03-23 09:00:00,R15,6519.959,7069.6619813,360.3765,10.559,6.388,14.4705
2019-03-23 10:00:00,R15,11999.158,12413.3081657,622.356,10.91,6.228,20.423
2019-03-23 11:00:00,R15,16144.759,16570.5798178,833.806,12.67,6.5275,26.47
2019-03-23 12:00:00,R15,18793.388,19466.4381525,991.9675,13.399,7.32,28.2485
2019-03-23 13:00:00,R15,19465.224,19973.6369496,1069.2185,14.2615,7.8405,30.191
2019-03-23 14:00:00,R15,19606.269,20004.5271279,1076.3765,13.9265,9.259,30.268
2019-03-23 15:00:00,R15,13264.714,14224.7784361,656.061,13.314,8.1355,26.1905
2019-03-23 16:00:00,R15,11075.258,12033.4778222,486.718,13.2945,6.9045,29.626
2019-03-23 17:00:00,R15,4734.086,4991.3938504,212.0955,12.528,5.9155,17.5655
2019-03-23 18:00:00,R15,2532.36,2532.36,118.3325,11.583,6.963,13.1005
2019-03-24 07:00:00,R15,0.29,0.29,0.0,6.579,3.856,2.9835
2019-03-24 08:00:00,R15,1226.164,1226.164,93.8945,6.3395,2.3345,3.7145
2019-03-24 09:00:00,R15,6430.351,6926.0258952,356.0315,9.819,1.077,16.244
2019-03-24 10:00:00,R15,11823.837,11956.5281582,626.258,11.3815,1.548,29.767
2019-03-24 11:00:00,R15,15830.44,15985.3718222,851.8345,12.8785,1.785,38.276
2019-03-24 12:00:00,R15,18376.098,18749.1421823,1012.889,14.3825,1.95,44.0855
2019-03-24 13:00:00,R15,19461.537,19956.5471788,1092.7385,15.285,2.497,47.69
2019-03-24 14:00:00,R15,19404.271,19942.2962035,1089.4175,16.577,2.6665,49.063
2019-03-24 15:00:00,R15,18063.422,18570.9264201,1003.6505,17.362,2.061,49.464
2019-03-24 16:00:00,R15,15555.13,15950.0974788,842.368,17.909,1.843,46.0005
2019-03-24 17:00:00,R15,11830.362,12238.0822777,619.7475,18.6935,1.138,38.409
2019-03-24 18:00:00,R15,6779.231,7596.9882929,354.0175,18.655,1.815,28.819
2019-03-25 07:00:00,R15,3.148,3.148,0.0,1.9555,0.9,-2.676
2019-03-25 08:00:00,R15,1341.285,1341.285,100.9755,1.9195,1.079,-0.8585
2019-03-25 09:00:00,R15,6491.94,7088.5878577,357.324,8.003,1.04,12.626
2019-03-25 10:00:00,R15,11736.024,11876.2804974,622.408,13.307,0.729,31.486
2019-03-25 11:00:00,R15,15478.619,15715.8146473,848.461,15.069,1.406,42.0355
2019-03-25 12:00:00,R15,17952.329,18434.1894963,1005.8195,16.045,1.662,47.711
2019-03-25 13:00:00,R15,18990.549,19658.5280919,1086.1845,17.4735,1.4045,52.263
2019-03-25 14:00:00,R15,18879.206,19488.8061107,1079.864,18.879,2.027,53.906
2019-03-25 15:00:00,R15,17574.063,18117.4562416,992.1285,20.053,1.5605,52.7675
2019-03-25 16:00:00,R15,15227.7,15827.6074751,836.4335,21.655,2.8225,46.2535
2019-03-25 17:00:00,R15,11812.571,12502.9488259,622.117,22.061,4.628,33.8625
2019-03-25 18:00:00,R15,6714.769,7559.313665,352.014,21.037,5.061,26.3325
2019-03-26 07:00:00,R15,1.352,1.352,0.0,5.3445,1.6155,-0.1645
2019-03-26 08:00:00,R15,1188.237,1188.237,75.3735,7.503,1.353,3.5885
2019-03-26 09:00:00,R15,4268.881,4687.0775241,219.996,8.217,1.3525,13.099
2019-03-26 10:00:00,R15,8868.827,9387.5432101,467.601,11.262,1.3125,24.898
2019-03-26 11:00:00,R15,12444.018,12920.0776408,704.5485,16.9555,1.64,39.7515
2019-03-26 12:00:00,R15,15694.171,16538.333868,971.8895,19.3635,4.243,38.5805
2019-03-26 13:00:00,R15,18935.449,19862.2618631,1103.2815,20.224,5.6125,40.018
2019-03-26 14:00:00,R15,15939.017,16820.6441501,930.028,20.572,6.0705,39.3995
2019-03-26 15:00:00,R15,8929.212,9334.9226753,456.474,20.0265,5.634,28.21
2019-03-26 16:00:00,R15,9456.017,9975.0087239,411.655,20.3755,6.438,28.0875
2019-03-26 17:00:00,R15,12519.57,13192.2549531,687.0445,20.73,6.6195,32.117
2019-03-26 18:00:00,R15,5429.347,6086.051424,235.7625,19.3725,5.753,22.969
2019-03-27 07:00:00,R15,0.029,0.029,0.0,9.1255,3.3995,6.312
2019-03-27 08:00:00,R15,891.541,891.541,54.345,8.989,3.3315,5.143
2019-03-27 09:00:00,R15,4243.915,4608.5874559,233.5285,11.5085,4.3045,13.2645
2019-03-27 10:00:00,R15,9852.726,10388.6724156,532.606,13.557,6.026,21.9325
2019-03-27 11:00:00,R15,14867.853,15453.2708032,789.9525,15.614,6.77,28.046
2019-03-27 12:00:00,R15,18455.728,19136.0192242,1009.1955,16.974,6.563,33.734
2019-03-27 13:00:00,R15,19582.353,19994.1505248,1091.4805,17.048,8.0985,33.2075
2019-03-27 14:00:00,R15,19565.883,20030.9249601,1085.046,17.1135,9.128,32.5135
2019-03-27 15:00:00,R15,18837.38,19605.5570959,1007.177,17.197,8.643,31.4865
2019-03-27 16:00:00,R15,16444.583,17153.7015852,859.6405,17.557,7.758,30.5225
2019-03-27 17:00:00,R15,12409.261,13092.7814385,612.9075,17.21,7.673,26.722
2019-03-27 18:00:00,R15,7200.797,8147.9026904,369.1535,16.1985,7.3285,21.276
2019-03-28 07:00:00,R15,1.34,1.34,0.009,8.113,3.219,5.04
2019-03-28 08:00:00,R15,1111.409,1111.409,52.6525,8.838,3.4965,5.9575
2019-03-28 09:00:00,R15,6788.34,7371.4664911,381.6265,12.17,5.9255,17.613
2019-03-28 10:00:00,R15,11621.611,11904.3670986,601.0845,13.3365,7.138,24.226
2019-03-28 11:00:00,R15,16859.383,17011.4277388,874.3805,14.3,7.8275,30.6585
2019-03-28 12:00:00,R15,19418.62,19677.7244692,1034.5455,14.9445,8.6795,33.209
2019-03-28 13:00:00,R15,19876.447,20000.3672756,1101.492,15.176,8.0225,36.142
2019-03-28 14:00:00,R15,19839.751,20095.9746771,1095.345,15.5335,7.0285,37.48
2019-03-28 15:00:00,R15,18571.788,19291.0730195,991.7345,16.0885,6.754,35.445
2019-03-28 16:00:00,R15,16691.735,17117.4722101,859.365,15.959,7.4165,32.1995
2019-03-28 17:00:00,R15,12481.252,12959.0468746,628.5045,15.505,6.947,27.567
2019-03-28 18:00:00,R15,7118.858,8040.421345,364.9635,14.8975,6.291,21.612
2019-03-29 07:00:00,R15,9.17,9.17,0.0,5.7985,2.5345,1.632
2019-03-29 08:00:00,R15,1572.783,1572.783,116.02,6.453,2.178,4.0515
2019-03-29 09:00:00,R15,7016.812,7614.8495389,385.1,9.4365,5.408,14.7245
2019-03-29 10:00:00,R15,12640.76,12858.0586191,652.398,11.0925,6.675,23.0815
2019-03-29 11:00:00,R15,16813.224,17054.5648527,873.5095,12.444,7.788,29.467
2019-03-29 12:00:00,R15,19114.408,19545.1538736,1022.1815,14.794,4.968,37.187
2019-03-29 13:00:00,R15,19671.325,19987.8830986,1111.429,15.474,2.0015,46.432
2019-03-29 14:00:00,R15,19578.598,20038.5426699,1102.525,16.564,2.173,47.67
2019-03-29 15:00:00,R15,18595.785,19163.403083,1009.777,17.994,5.837,42.476
