randid,Date,AssetId,AC_POWER,energy_delivered,POAirradiance
27,9/17/2018 8:45,2050.15.003.BLK01.PAD01.MTR01,61.96252148,5220919,123.5939178
27,9/17/2018 9:00,2050.15.003.BLK01.PAD01.MTR01,80.59776953,5220940,161.8243561
27,9/17/2018 9:15,2050.15.003.BLK01.PAD01.MTR01,116.4678086,5220976,236.0819244
27,9/17/2018 9:30,2050.15.003.BLK01.PAD01.MTR01,149.81275,5221015,303.7969666
27,9/17/2018 9:45,2050.15.003.BLK01.PAD01.MTR01,157.0507578,5221054,319.4532928
27,9/17/2018 10:00,2050.15.003.BLK01.PAD01.MTR01,211.5933672,5221121,432.1938477
27,9/17/2018 10:15,2050.15.003.BLK01.PAD01.MTR01,229.5158047,5221171,467.2506256
27,9/17/2018 10:30,2050.15.003.BLK01.PAD01.MTR01,182.1896719,5221213,365.2050934
27,9/17/2018 10:45,2050.15.003.BLK01.PAD01.MTR01,223.2955234,5221286,473.9694824
27,9/17/2018 11:00,2050.15.003.BLK01.PAD01.MTR01,231.4628906,5221329,638.6938171
27,9/17/2018 11:15,2050.15.003.BLK01.PAD01.MTR01,234.8345781,5221400,621.3791809
27,9/17/2018 11:30,2050.15.003.BLK01.PAD01.MTR01,355.0396875,5221510,762.601593
27,9/17/2018 11:45,2050.15.003.BLK01.PAD01.MTR01,414.2200156,5221608,888.8017883
27,9/17/2018 12:00,2050.15.003.BLK01.PAD01.MTR01,375.00625,5221698,802.7000732
27,9/17/2018 12:15,2050.15.003.BLK01.PAD01.MTR01,318.9617969,5221772,695.9142761
27,9/17/2018 12:30,2050.15.003.BLK01.PAD01.MTR01,336.4847813,5221865,726.471283
27,9/17/2018 12:45,2050.15.003.BLK01.PAD01.MTR01,375.2782813,5221956,825.4596252
27,9/17/2018 13:00,2050.15.003.BLK01.PAD01.MTR01,411.2903906,5222067,945.3781128
27,9/17/2018 13:15,2050.15.003.BLK01.PAD01.MTR01,358.3161563,5222133,812.0259705
27,9/17/2018 13:30,2050.15.003.BLK01.PAD01.MTR01,321.1753281,5222226,681.6655273
27,9/17/2018 13:45,2050.15.003.BLK01.PAD01.MTR01,367.4154688,5222316,795.8707886
27,9/17/2018 14:00,2050.15.003.BLK01.PAD01.MTR01,271.4045391,5222362,590.4485474
27,9/17/2018 14:15,2050.15.003.BLK01.PAD01.MTR01,204.2328203,5222417,416.6059875
27,9/17/2018 14:30,2050.15.003.BLK01.PAD01.MTR01,271.5164219,5222497,566.1018372
27,9/17/2018 14:45,2050.15.003.BLK01.PAD01.MTR01,359.3822344,5222597,764.2232361
27,9/17/2018 15:00,2050.15.003.BLK01.PAD01.MTR01,398.3054688,5222697,820.1003113
27,9/17/2018 15:15,2050.15.003.BLK01.PAD01.MTR01,365.5665,5222780,740.742218
27,9/17/2018 15:30,2050.15.003.BLK01.PAD01.MTR01,348.5688594,5222871,696.4197693
27,9/17/2018 15:45,2050.15.003.BLK01.PAD01.MTR01,308.6004922,5222934,611.5156708
27,9/17/2018 16:00,2050.15.003.BLK01.PAD01.MTR01,274.0261953,5223008,544.4844513
27,9/17/2018 16:15,2050.15.003.BLK01.PAD01.MTR01,305.3396563,5223087,604.0715637
27,9/17/2018 16:30,2050.15.003.BLK01.PAD01.MTR01,300.1590156,5223158,590.2822266
27,9/17/2018 16:45,2050.15.003.BLK01.PAD01.MTR01,248.5324531,5223210,486.5752869
27,9/17/2018 17:00,2050.15.003.BLK01.PAD01.MTR01,194.3309922,5223255,378.7486877
27,9/17/2018 17:15,2050.15.003.BLK01.PAD01.MTR01,153.1957813,5223287,301.8119354
27,9/17/2018 17:30,2050.15.003.BLK01.PAD01.MTR01,81.6918457,5223296,165.9921875
27,9/17/2018 17:45,2050.15.003.BLK01.PAD01.MTR01,31.88409961,5223303,68.73426437
27,9/17/2018 18:00,2050.15.003.BLK01.PAD01.MTR01,28.98752637,5223310,63.00028992
27,9/17/2018 18:15,2050.15.003.BLK01.PAD01.MTR01,25.1244502,5223316,55.05430794
27,9/17/2018 18:30,2050.15.003.BLK01.PAD01.MTR01,17.22806592,5223319,39.47441006
27,9/17/2018 18:45,2050.15.003.BLK01.PAD01.MTR01,7.765799072,5223320,22.8251214
27,9/17/2018 19:00,2050.15.003.BLK01.PAD01.MTR01,1.402025972,5223320,9.136580825
27,9/17/2018 19:15,2050.15.003.BLK01.PAD01.MTR01,,5223320,1.96597673
27,9/17/2018 19:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.157308713
27,9/17/2018 19:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/17/2018 20:00,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/17/2018 20:15,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.000760145
27,9/17/2018 20:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.000760145
27,9/17/2018 20:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/17/2018 21:00,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/17/2018 21:15,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/17/2018 21:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/17/2018 21:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/17/2018 22:00,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/17/2018 22:15,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/17/2018 22:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.014447188
27,9/17/2018 22:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.024332215
27,9/17/2018 23:00,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.009885027
27,9/17/2018 23:15,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/17/2018 23:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/17/2018 23:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/18/2018 0:00,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/18/2018 0:15,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/18/2018 0:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/18/2018 0:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.006083558
27,9/18/2018 1:00,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.019772739
27,9/18/2018 1:15,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.013689181
27,9/18/2018 1:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.018251458
27,9/18/2018 1:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.032700456
27,9/18/2018 2:00,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.014448998
27,9/18/2018 2:15,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.006844373
27,9/18/2018 2:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.006844373
27,9/18/2018 2:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.049432412
27,9/18/2018 3:00,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.049432412
27,9/18/2018 3:15,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.106460042
27,9/18/2018 3:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.280595191
27,9/18/2018 3:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.206073884
27,9/18/2018 4:00,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.047907898
27,9/18/2018 4:15,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.022812793
27,9/18/2018 4:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.006843631
27,9/18/2018 4:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/18/2018 5:00,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.003801876
27,9/18/2018 5:15,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.003801876
27,9/18/2018 5:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/18/2018 5:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/18/2018 6:00,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/18/2018 6:15,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/18/2018 6:30,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0
27,9/18/2018 6:45,2050.15.003.BLK01.PAD01.MTR01,0,5223320,0.174935967
27,9/18/2018 7:00,2050.15.003.BLK01.PAD01.MTR01,0.030296045,5223320,2.924509436
27,9/18/2018 7:15,2050.15.003.BLK01.PAD01.MTR01,3.209671778,5223321,21.08465075
27,9/18/2018 7:30,2050.15.003.BLK01.PAD01.MTR01,14.86966577,5223327,58.2099247
27,9/18/2018 7:45,2050.15.003.BLK01.PAD01.MTR01,32.90569434,5223338,97.25324631
27,9/18/2018 8:00,2050.15.003.BLK01.PAD01.MTR01,61.8674668,5223358,154.9709282
27,9/18/2018 8:15,2050.15.003.BLK01.PAD01.MTR01,95.98286719,5223386,224.3597717
27,9/18/2018 8:30,2050.15.003.BLK01.PAD01.MTR01,123.4431875,5223421,273.35849
27,9/18/2018 8:45,2050.15.003.BLK01.PAD01.MTR01,155.9138984,5223465,327.8495636
27,9/18/2018 9:00,2050.15.003.BLK01.PAD01.MTR01,197.8683359,5223518,404.5863953
27,9/18/2018 9:15,2050.15.003.BLK01.PAD01.MTR01,237.8816172,5223582,477.9821625
27,9/18/2018 9:30,2050.15.003.BLK01.PAD01.MTR01,270.9953594,5223653,538.8782654
27,9/18/2018 9:45,2050.15.003.BLK01.PAD01.MTR01,300.448875,5223732,595.9849854
27,9/18/2018 10:00,2050.15.003.BLK01.PAD01.MTR01,327.0536563,5223817,650.3543091
27,9/18/2018 10:15,2050.15.003.BLK01.PAD01.MTR01,351.8022344,5223908,703.4230042
27,9/18/2018 10:30,2050.15.003.BLK01.PAD01.MTR01,374.3590781,5224004,752.5215149
27,9/18/2018 10:45,2050.15.003.BLK01.PAD01.MTR01,393.6015156,5224104,796.7134399
27,9/18/2018 11:00,2050.15.003.BLK01.PAD01.MTR01,411.0012656,5224209,838.1519775
27,9/18/2018 11:15,2050.15.003.BLK01.PAD01.MTR01,427.499,5224318,878.3316345
27,9/18/2018 11:30,2050.15.003.BLK01.PAD01.MTR01,440.0864063,5224429,911.5344238
27,9/18/2018 11:45,2050.15.003.BLK01.PAD01.MTR01,448.2465781,5224542,941.1808472
27,9/18/2018 12:00,2050.15.003.BLK01.PAD01.MTR01,454.819,5224656,965.3709412
27,9/18/2018 12:15,2050.15.003.BLK01.PAD01.MTR01,435.0666875,5224759,943.5434265
27,9/18/2018 12:30,2050.15.003.BLK01.PAD01.MTR01,384.0193438,5224849,869.7027588
27,9/18/2018 12:45,2050.15.003.BLK01.PAD01.MTR01,396.257375,5224956,899.8477783
27,9/18/2018 13:00,2050.15.003.BLK01.PAD01.MTR01,371.3706719,5225033,831.908844
27,9/18/2018 13:15,2050.15.003.BLK01.PAD01.MTR01,292.1551875,5225104,647.8937378
27,9/18/2018 13:30,2050.15.003.BLK01.PAD01.MTR01,306.2089688,5225187,684.6354065
27,9/18/2018 13:45,2050.15.003.BLK01.PAD01.MTR01,374.0451875,5225289,874.6014404
27,9/18/2018 14:00,2050.15.003.BLK01.PAD01.MTR01,408.3445469,5225389,954.3837891
27,9/18/2018 14:15,2050.15.003.BLK01.PAD01.MTR01,431.1976563,5225505,960.4056091
27,9/18/2018 14:30,2050.15.003.BLK01.PAD01.MTR01,390.4574375,5225585,825.0586548
27,9/18/2018 14:45,2050.15.003.BLK01.PAD01.MTR01,308.6210469,5225660,628.1882019
27,9/18/2018 15:00,2050.15.003.BLK01.PAD01.MTR01,297.1980469,5225736,608.8916931
27,9/18/2018 15:15,2050.15.003.BLK01.PAD01.MTR01,302.5755625,5225813,618.0033875
27,9/18/2018 15:30,2050.15.003.BLK01.PAD01.MTR01,265.9951484,5225869,543.3955536
27,9/18/2018 15:45,2050.15.003.BLK01.PAD01.MTR01,197.8386406,5225912,402.5307617
27,9/18/2018 16:00,2050.15.003.BLK01.PAD01.MTR01,148.1762461,5225943,296.2655563
27,9/18/2018 16:15,2050.15.003.BLK01.PAD01.MTR01,122.1045039,5225973,242.6630173
27,9/18/2018 16:30,2050.15.003.BLK01.PAD01.MTR01,102.1215195,5225995,202.7782059
27,9/18/2018 16:45,2050.15.003.BLK01.PAD01.MTR01,75.62076758,5226011,151.6632156
27,9/18/2018 17:00,2050.15.003.BLK01.PAD01.MTR01,61.21802344,5226025,123.9613457
27,9/18/2018 17:15,2050.15.003.BLK01.PAD01.MTR01,55.00858398,5226038,112.9766159
27,9/18/2018 17:30,2050.15.003.BLK01.PAD01.MTR01,57.47137695,5226054,118.5640221
27,9/18/2018 17:45,2050.15.003.BLK01.PAD01.MTR01,58.73898633,5226068,121.2910385
27,9/18/2018 18:00,2050.15.003.BLK01.PAD01.MTR01,50.71342969,5226079,105.6413918
27,9/18/2018 18:15,2050.15.003.BLK01.PAD01.MTR01,36.69456543,5226086,78.11829758
27,9/18/2018 18:30,2050.15.003.BLK01.PAD01.MTR01,22.57530371,5226091,50.05998802
27,9/18/2018 18:45,2050.15.003.BLK01.PAD01.MTR01,13.90242041,5226093,35.08925915
27,9/18/2018 19:00,2050.15.003.BLK01.PAD01.MTR01,5.454627014,5226093,19.14569616
27,9/18/2018 19:15,2050.15.003.BLK01.PAD01.MTR01,0.399284729,5226093,4.865198374
27,9/18/2018 19:30,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.764642477
27,9/18/2018 19:45,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0
27,9/18/2018 20:00,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0
27,9/18/2018 20:15,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0
27,9/18/2018 20:30,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0
27,9/18/2018 20:45,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0
27,9/18/2018 21:00,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.123171158
27,9/18/2018 21:15,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.241782904
27,9/18/2018 21:30,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.126215107
27,9/18/2018 21:45,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.007603362
27,9/18/2018 22:00,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0
27,9/18/2018 22:15,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.029654205
27,9/18/2018 22:30,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.334557176
27,9/18/2018 22:45,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.478264883
27,9/18/2018 23:00,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.173361912
27,9/18/2018 23:15,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.028133351
27,9/18/2018 23:30,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.102649067
27,9/18/2018 23:45,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.122418113
27,9/19/2018 0:00,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.047902398
27,9/19/2018 0:15,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0
27,9/19/2018 0:30,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0
27,9/19/2018 0:45,2050.15.003.BLK01.PAD01.MTR01,0,5226093,0.006843217
27,10/12/2018 1:15,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 1:30,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 1:45,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 2:00,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 2:15,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 2:30,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 2:45,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 3:00,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 3:15,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 3:30,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 3:45,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 4:00,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 4:15,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 4:30,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 4:45,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 5:00,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 5:15,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 5:30,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 5:45,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 6:00,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 6:15,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 6:30,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 6:45,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0
27,10/12/2018 7:00,2050.15.003.BLK01.PAD01.MTR01,0,5282683,0.01066581
27,10/12/2018 7:15,2050.15.003.BLK01.PAD01.MTR01,0.121072983,5282684,6.27626363
27,10/12/2018 7:30,2050.15.003.BLK01.PAD01.MTR01,7.223322006,5282687,38.80274153
27,10/12/2018 7:45,2050.15.003.BLK01.PAD01.MTR01,28.47868848,5282698,96.68393326
27,10/12/2018 8:00,2050.15.003.BLK01.PAD01.MTR01,66.23480664,5282721,162.4899597
27,10/12/2018 8:15,2050.15.003.BLK01.PAD01.MTR01,108.0924141,5282752,232.2871094
27,10/12/2018 8:30,2050.15.003.BLK01.PAD01.MTR01,146.7881094,5282794,303.9581909
27,10/12/2018 8:45,2050.15.003.BLK01.PAD01.MTR01,187.4190859,5282846,375.4925385
27,10/12/2018 9:00,2050.15.003.BLK01.PAD01.MTR01,227.3008516,5282908,445.0664368
27,10/12/2018 9:15,2050.15.003.BLK01.PAD01.MTR01,265.1795625,5282979,511.8135529
27,10/12/2018 9:30,2050.15.003.BLK01.PAD01.MTR01,300.1728125,5283058,575.4434814
27,10/12/2018 9:45,2050.15.003.BLK01.PAD01.MTR01,332.1496719,5283145,636.4742432
27,10/12/2018 10:00,2050.15.003.BLK01.PAD01.MTR01,361.6009844,5283240,694.7157288
27,10/12/2018 10:15,2050.15.003.BLK01.PAD01.MTR01,388.8427031,5283340,749.1604614
27,10/12/2018 10:30,2050.15.003.BLK01.PAD01.MTR01,413.1666563,5283446,799.776947
27,10/12/2018 10:45,2050.15.003.BLK01.PAD01.MTR01,433.93675,5283554,845.4535217
27,10/12/2018 11:00,2050.15.003.BLK01.PAD01.MTR01,451.8924375,5283669,886.3905945
27,10/12/2018 11:15,2050.15.003.BLK01.PAD01.MTR01,467.4011719,5283787,923.6196899
27,10/12/2018 11:30,2050.15.003.BLK01.PAD01.MTR01,480.027375,5283909,956.3323364
27,10/12/2018 11:45,2050.15.003.BLK01.PAD01.MTR01,485.9512188,5284030,982.7457581
27,10/12/2018 12:00,2050.15.003.BLK01.PAD01.MTR01,486.6349844,5284152,1004.904266
27,10/12/2018 12:15,2050.15.003.BLK01.PAD01.MTR01,486.976,5284273,1021.766602
27,10/12/2018 12:30,2050.15.003.BLK01.PAD01.MTR01,486.643625,5284395,1031.309021
27,10/12/2018 12:45,2050.15.003.BLK01.PAD01.MTR01,485.8950156,5284516,1038.62146
27,10/12/2018 13:00,2050.15.003.BLK01.PAD01.MTR01,485.5746406,5284637,1041.339355
27,10/12/2018 13:15,2050.15.003.BLK01.PAD01.MTR01,485.6675625,5284759,1037.408264
27,10/12/2018 13:30,2050.15.003.BLK01.PAD01.MTR01,485.6760469,5284880,1027.431335
27,10/12/2018 13:45,2050.15.003.BLK01.PAD01.MTR01,485.6185625,5285002,1012.243134
27,10/12/2018 14:00,2050.15.003.BLK01.PAD01.MTR01,483.7786406,5285122,994.2044678
27,10/12/2018 14:15,2050.15.003.BLK01.PAD01.MTR01,477.2807969,5285240,970.2940979
27,10/12/2018 14:30,2050.15.003.BLK01.PAD01.MTR01,466.1901875,5285355,940.1158142
27,10/12/2018 14:45,2050.15.003.BLK01.PAD01.MTR01,451.2552344,5285466,903.1058655
27,10/12/2018 15:00,2050.15.003.BLK01.PAD01.MTR01,437.3721875,5285574,867.1550293
27,10/12/2018 15:15,2050.15.003.BLK01.PAD01.MTR01,420.8972656,5285677,828.2799683
27,10/12/2018 15:30,2050.15.003.BLK01.PAD01.MTR01,399.6165781,5285774,780.198822
27,10/12/2018 15:45,2050.15.003.BLK01.PAD01.MTR01,378.3865781,5285866,730.2411804
27,10/12/2018 16:00,2050.15.003.BLK01.PAD01.MTR01,353.0323906,5285951,675.6262817
27,10/12/2018 16:15,2050.15.003.BLK01.PAD01.MTR01,324.3837813,5286029,616.3001709
27,10/12/2018 16:30,2050.15.003.BLK01.PAD01.MTR01,294.1635469,5286099,555.7670288
27,10/12/2018 16:45,2050.15.003.BLK01.PAD01.MTR01,261.3146172,5286160,493.204071
27,10/12/2018 17:00,2050.15.003.BLK01.PAD01.MTR01,225.8369453,5286212,427.4037476
27,10/12/2018 17:15,2050.15.003.BLK01.PAD01.MTR01,188.6587188,5286255,360.6198273
27,10/12/2018 17:30,2050.15.003.BLK01.PAD01.MTR01,150.7572734,5286288,293.6959381
27,10/12/2018 17:45,2050.15.003.BLK01.PAD01.MTR01,111.4239531,5286311,224.665184
27,10/12/2018 18:00,2050.15.003.BLK01.PAD01.MTR01,64.52210352,5286320,138.4019661
27,10/12/2018 18:15,2050.15.003.BLK01.PAD01.MTR01,20.26242847,5286321,51.50840044
27,10/12/2018 18:30,2050.15.003.BLK01.PAD01.MTR01,1.385981722,5286321,8.362578332
27,10/12/2018 18:45,2050.15.003.BLK01.PAD01.MTR01,,5286321,0.637438238
27,10/12/2018 19:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 19:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 19:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 19:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 20:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 20:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 20:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 20:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 21:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 21:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 21:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 21:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 22:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 22:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0.005329693
27,10/12/2018 22:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0.006091093
27,10/12/2018 22:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0.0007614
27,10/12/2018 23:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 23:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 23:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/12/2018 23:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 0:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 0:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 0:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 0:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 1:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 1:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 1:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 1:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 2:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 2:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 2:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 2:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 3:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0.005333912
27,10/13/2018 3:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0.005333912
27,10/13/2018 3:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 3:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 4:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 4:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 4:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 4:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 5:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 5:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 5:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 5:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0
27,10/13/2018 6:00,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0.119632356
27,10/13/2018 6:15,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0.286505409
27,10/13/2018 6:30,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0.492241934
27,10/13/2018 6:45,2050.15.003.BLK01.PAD01.MTR01,0,5286321,0.35432373
27,10/13/2018 7:00,2050.15.003.BLK01.PAD01.MTR01,0.028510319,5286321,0.812258407
27,10/13/2018 7:15,2050.15.003.BLK01.PAD01.MTR01,0.536549747,5286321,7.73535043
27,10/13/2018 7:30,2050.15.003.BLK01.PAD01.MTR01,2.084330688,5286322,15.57153463
27,10/13/2018 7:45,2050.15.003.BLK01.PAD01.MTR01,6.469287842,5286324,22.60530186
27,10/13/2018 8:00,2050.15.003.BLK01.PAD01.MTR01,21.57352197,5286333,48.32013798
27,10/13/2018 8:15,2050.15.003.BLK01.PAD01.MTR01,46.67316602,5286348,95.66973877
27,10/13/2018 8:30,2050.15.003.BLK01.PAD01.MTR01,77.52586719,5286372,154.7029381
27,10/13/2018 8:45,2050.15.003.BLK01.PAD01.MTR01,78.98985352,5286387,155.9752235
27,10/13/2018 9:00,2050.15.003.BLK01.PAD01.MTR01,67.23566992,5286405,133.945591
27,10/13/2018 9:15,2050.15.003.BLK01.PAD01.MTR01,104.109668,5286440,202.0284271
27,10/13/2018 9:30,2050.15.003.BLK01.PAD01.MTR01,121.2500586,5286467,235.5864334
27,10/13/2018 9:45,2050.15.003.BLK01.PAD01.MTR01,229.192793,5286556,441.8871078
